id_pago,cantidad_minima_pago,cantidad_sin_intereses,cantidad_total,fecha_corte,fecha_pago,fecha_movimiento,id_tarjeta
5492714439,474.2,1896.8,2371,2024-02-02,2024-02-26,2024-02-20,69
4900395394,560.6,2242.4,2803,2024-08-09,2024-08-29,2024-08-30,89
8877887540,609.8,2439.2,3049,2024-01-25,2024-02-14,2024-01-20,76
3789459269,2444.2,9776.8,12221,2024-07-25,2024-08-14,2024-07-10,10
9327863090,2794.2,11176.8,13971,2024-12-11,2024-12-31,2024-12-30,50
1029109797,1314,5256,6570,2024-11-11,2024-12-02,2024-11-17,71
6708118568,2151.8,8607.2,10759,2024-09-20,2024-10-10,2024-09-30,32
10186356730,2795.2,11180.8,13976,2024-07-10,2024-07-30,2024-07-20,72
10208292106,2186,8744,10930,2024-08-14,2024-09-03,2024-08-24,94
7153485316,2135.2,8540.8,10676,2024-08-12,2024-09-02,2024-08-29,50
9001639737,2804,11216,14020,2024-02-13,2024-03-04,2024-02-19,101
2951732280,1521.2,6084.8,7606,2024-08-09,2024-08-29,2024-08-30,100
9941682981,1210.6,4842.4,6053,2024-07-10,2024-07-30,2024-07-19,92
7349882727,2186.4,8745.6,10932,2024-05-13,2024-06-03,2024-05-16,101
1004593704,242.2,968.8,1211,2024-12-11,2024-12-31,2024-12-26,47
10994264260,1900.8,7603.2,9504,2024-05-10,2024-05-30,2024-05-02,47
3993384583,1393.6,5574.4,6968,2024-10-04,2024-10-24,2024-10-15,25
5254490812,2656,10624,13280,2024-07-12,2024-08-01,2024-07-26,94
6189641887,955.2,3820.8,4776,2024-11-14,2024-12-04,2024-11-01,77
10152016824,2162.6,8650.4,10813,2024-11-08,2024-11-28,2024-11-29,95
2215836829,1073.8,4295.2,5369,2024-09-04,2024-09-24,2024-09-10,69
1292065010,2764.8,11059.2,13824,2024-04-22,2024-05-13,2024-04-27,32
10521208181,2098,8392,10490,2024-11-08,2024-11-28,2024-11-15,26
6982277456,2904.6,11618.4,14523,2024-05-10,2024-05-30,2024-05-20,38
2166712105,771.2,3084.8,3856,2024-09-11,2024-10-02,2024-09-01,27
1393782937,2971.4,11885.6,14857,2024-02-09,2024-02-29,2024-02-13,26
7908671386,3096.2,12384.8,15481,2024-02-02,2024-02-26,2024-02-26,46
10319924711,2201.8,8807.2,11009,2024-07-10,2024-07-30,2024-07-30,90
2982694115,2190.2,8760.8,10951,2024-07-25,2024-08-14,2024-07-18,87
1317677435,2880,11520,14400,2024-01-11,2024-01-31,2024-01-02,42
2713543276,1196.6,4786.4,5983,2024-03-25,2024-04-15,2024-03-01,76
5719138147,916.2,3664.8,4581,2024-02-23,2024-03-14,2024-02-09,76
3670345413,1158,4632,5790,2024-01-25,2024-02-14,2024-01-21,76
10319776221,3127.2,12508.8,15636,2024-09-12,2024-10-02,2024-09-30,18
2076001628,1213.4,4853.6,6067,2024-02-09,2024-02-29,2024-02-08,95
6094310536,508.8,2035.2,2544,2024-03-08,2024-04-01,2024-03-30,89
2453025509,2270.8,9083.2,11354,2024-09-25,2024-10-15,2024-09-12,44
7666685172,2178.4,8713.6,10892,2024-05-03,2024-05-23,2024-05-20,63
7682715191,653,2612,3265,2024-03-08,2024-04-01,2024-03-09,38
2631289242,2124.4,8497.6,10622,2024-10-11,2024-10-31,2024-10-15,101
9556865879,547,2188,2735,2024-12-04,2024-12-24,2024-12-24,67
6495687627,521.2,2084.8,2606,2024-09-26,2024-10-16,2024-09-17,61
1109033815,930,3720,4650,2024-08-09,2024-08-29,2024-08-30,85
7884276684,1145.6,4582.4,5728,2024-04-12,2024-05-02,2024-04-09,101
10727278022,2512.8,10051.2,12564,2024-04-10,2024-04-30,2024-04-23,99
4449565088,695.6,2782.4,3478,2024-09-12,2024-10-02,2024-09-21,36
5246325536,2031.4,8125.6,10157,2024-03-11,2024-04-01,2024-03-29,42
6050372344,2941,11764,14705,2024-06-04,2024-06-24,2024-06-07,88
5271006354,2051.2,8204.8,10256,2024-11-11,2024-12-02,2024-11-27,71
2411371178,1997.4,7989.6,9987,2024-10-11,2024-10-31,2024-10-03,101
4153033193,3174,12696,15870,2024-04-04,2024-04-24,2024-04-24,33
2659679473,2576,10304,12880,2024-08-14,2024-09-03,2024-08-01,45
9977305564,2177.8,8711.2,10889,2024-01-12,2024-02-01,2024-01-13,16
1824380039,2765.6,11062.4,13828,2024-04-12,2024-05-02,2024-04-29,101
3458429725,1688.8,6755.2,8444,2024-04-04,2024-04-24,2024-04-17,54
7986296433,1602.8,6411.2,8014,2024-03-04,2024-03-25,2024-03-01,78
4963811082,3008.2,12032.8,15041,2024-03-04,2024-03-25,2024-03-24,80
9469513688,794.6,3178.4,3973,2024-12-11,2024-12-31,2024-12-30,47
10893976242,358.4,1433.6,1792,2024-05-13,2024-06-03,2024-05-10,101
7436393727,1018.2,4072.8,5091,2024-10-11,2024-10-31,2024-10-26,58
7308004372,2410.4,9641.6,12052,2024-06-10,2024-07-01,2024-06-07,92
3710718128,1610.8,6443.2,8054,2024-11-11,2024-12-02,2024-11-05,47
10320965511,1639.4,6557.6,8197,2024-05-03,2024-05-23,2024-05-11,78
2927942414,540.6,2162.4,2703,2024-11-14,2024-12-04,2024-11-21,49
4566948842,2424.2,9696.8,12121,2024-11-12,2024-12-02,2024-11-13,30
4473787790,282.6,1130.4,1413,2024-01-04,2024-01-24,2024-01-18,88
1080276718,1984.4,7937.6,9922,2024-02-22,2024-03-13,2024-02-13,51
4728630821,861.8,3447.2,4309,2024-03-04,2024-03-25,2024-03-03,83
9276321504,2003.4,8013.6,10017,2024-07-17,2024-08-06,2024-07-11,7
7866023160,684.6,2738.4,3423,2024-03-12,2024-04-01,2024-03-11,30
6235169274,1262.4,5049.6,6312,2024-07-04,2024-07-24,2024-07-17,24
6378122806,1175,4700,5875,2024-05-03,2024-05-23,2024-05-23,74
3182077910,2528.4,10113.6,12642,2024-08-09,2024-08-29,2024-08-20,6
5263098325,3073.4,12293.6,15367,2024-05-13,2024-06-03,2024-05-12,101
6900135995,638,2552,3190,2024-04-12,2024-05-02,2024-04-11,101
6214851738,2174.2,8696.8,10871,2024-05-13,2024-06-03,2024-05-09,101
9904978631,1896.8,7587.2,9484,2024-10-11,2024-10-31,2024-10-15,101
5266498202,2286.4,9145.6,11432,2024-10-04,2024-10-24,2024-10-16,88
6643629975,2410.2,9640.8,12051,2024-11-14,2024-12-04,2024-11-12,45
3222210597,2713,10852,13565,2024-07-04,2024-07-24,2024-07-03,78
3097076213,2120.4,8481.6,10602,2024-12-13,2025-01-02,2024-12-15,101
1633837606,1115.6,4462.4,5578,2024-04-12,2024-05-02,2024-04-23,101
7631175483,2873.8,11495.2,14369,2024-03-08,2024-04-01,2024-03-04,92
10426836535,2125.6,8502.4,10628,2024-03-25,2024-04-15,2024-03-11,97
7533012385,904.8,3619.2,4524,2024-11-25,2024-12-16,2024-11-25,76
4078200195,2957.2,11828.8,14786,2024-10-04,2024-10-24,2024-10-10,69
3337757637,3181.2,12724.8,15906,2024-06-13,2024-07-03,2024-06-12,101
4391809344,2401.4,9605.6,12007,2024-06-25,2024-07-15,2024-06-28,87
9317263724,3199.8,12799.2,15999,2024-11-04,2024-11-25,2024-11-25,29
5441803282,2745,10980,13725,2024-07-22,2024-08-12,2024-07-30,32
6563353591,1614.2,6456.8,8071,2024-07-11,2024-07-31,2024-07-29,5
2211013352,222.8,891.2,1114,2024-06-13,2024-07-03,2024-06-10,101
10251814513,1046.2,4184.8,5231,2024-06-13,2024-07-03,2024-06-14,101
3264895897,1000.8,4003.2,5004,2024-03-06,2024-03-26,2024-03-14,25
1617310196,2025.4,8101.6,10127,2024-05-03,2024-05-23,2024-05-25,78
7314988839,2712.2,10848.8,13561,2024-06-04,2024-06-24,2024-06-23,37
3492648312,3149.8,12599.2,15749,2024-07-04,2024-07-24,2024-07-02,78
2155168695,442.8,1771.2,2214,2024-07-04,2024-07-24,2024-07-09,78
8590403782,2956.6,11826.4,14783,2024-02-02,2024-02-26,2024-02-15,24
6713893744,2491.2,9964.8,12456,2024-08-02,2024-08-22,2024-08-02,78
6015999665,854,3416,4270,2024-08-02,2024-08-22,2024-08-16,78
9491068707,2504.2,10016.8,12521,2024-01-10,2024-01-30,2024-01-12,38
4372538054,845,3380,4225,2024-03-12,2024-04-01,2024-03-29,48
4815832386,2635.8,10543.2,13179,2024-10-10,2024-10-30,2024-10-28,8
2500327803,1005.8,4023.2,5029,2024-06-25,2024-07-15,2024-06-11,97
3521588585,2989.2,11956.8,14946,2024-06-13,2024-07-03,2024-06-25,101
3432975013,542.4,2169.6,2712,2024-11-06,2024-11-26,2024-11-14,25
3195641142,1758.2,7032.8,8791,2024-12-06,2024-12-26,2024-12-21,25
10825813363,1100.2,4400.8,5501,2024-05-13,2024-06-03,2024-05-07,101
4504430331,2902.6,11610.4,14513,2024-10-22,2024-11-11,2024-10-11,32
4809710834,1566.6,6266.4,7833,2024-11-04,2024-11-25,2024-11-15,46
9139760838,767.8,3071.2,3839,2024-08-09,2024-08-29,2024-08-19,47
6368369698,1356.6,5426.4,6783,2024-08-23,2024-09-12,2024-08-01,81
3799123467,1501.8,6007.2,7509,2024-08-09,2024-08-29,2024-08-09,85
9317785649,244.6,978.4,1223,2024-11-13,2024-12-03,2024-11-20,101
4195747987,2216.8,8867.2,11084,2024-03-04,2024-03-25,2024-03-30,78
4274777919,2159.2,8636.8,10796,2024-01-25,2024-02-14,2024-01-03,81
1967186589,486,1944,2430,2024-12-04,2024-12-24,2024-12-12,75
3988417001,1186,4744,5930,2024-05-06,2024-05-27,2024-05-06,25
6947415142,1846.8,7387.2,9234,2024-11-04,2024-11-25,2024-11-14,46
1861098160,932.6,3730.4,4663,2024-07-12,2024-08-01,2024-07-05,94
3344508317,956,3824,4780,2024-04-11,2024-05-02,2024-04-12,40
8954978717,1614.6,6458.4,8073,2024-11-22,2024-12-13,2024-11-02,32
1708886252,3182.4,12729.6,15912,2024-04-12,2024-05-02,2024-04-09,101
2958059973,602.8,2411.2,3014,2024-12-10,2024-12-30,2024-12-20,85
4206670176,2135.6,8542.4,10678,2024-11-22,2024-12-13,2024-11-10,32
9592395252,1381.8,5527.2,6909,2024-08-02,2024-08-22,2024-08-07,63
1629381913,1381.4,5525.6,6907,2024-11-04,2024-11-25,2024-11-28,78
4350528374,1231.6,4926.4,6158,2024-10-10,2024-10-30,2024-10-09,52
8820895608,974,3896,4870,2024-04-12,2024-05-02,2024-04-22,101
4732482284,2441.2,9764.8,12206,2024-04-12,2024-05-02,2024-04-03,104
9621912945,2970.2,11880.8,14851,2024-03-04,2024-03-25,2024-03-14,78
8364751184,2735,10940,13675,2024-03-25,2024-04-15,2024-03-10,10
9683875704,1936.8,7747.2,9684,2024-10-25,2024-11-14,2024-10-22,44
6959203643,792.2,3168.8,3961,2024-12-17,2025-01-06,2024-12-09,7
2969722532,693,2772,3465,2024-09-04,2024-09-24,2024-09-28,78
2490898648,1805.8,7223.2,9029,2024-05-24,2024-06-17,2024-05-06,23
3535900850,2153.8,8615.2,10769,2024-01-04,2024-01-24,2024-01-19,54
10173372637,379.4,1517.6,1897,2024-08-12,2024-09-02,2024-08-27,30
8227385213,1356.2,5424.8,6781,2024-06-04,2024-06-24,2024-06-14,80
1094066745,1973.8,7895.2,9869,2024-06-13,2024-07-03,2024-06-09,101
5522948207,1697.2,6788.8,8486,2024-09-04,2024-09-24,2024-09-25,2
6880411111,2215.4,8861.6,11077,2024-01-02,2024-01-22,2024-01-17,68
8887872342,1284.4,5137.6,6422,2024-07-10,2024-07-30,2024-07-26,91
6682952573,2168.2,8672.8,10841,2024-08-13,2024-09-02,2024-08-13,101
6145553791,2762.4,11049.6,13812,2024-05-13,2024-06-03,2024-05-09,101
3792842253,3170.4,12681.6,15852,2024-07-04,2024-07-24,2024-07-02,88
2095858574,2530,10120,12650,2024-12-04,2024-12-24,2024-12-18,75
1018795824,2870.8,11483.2,14354,2024-11-04,2024-11-25,2024-11-12,80
4364299867,3148.8,12595.2,15744,2024-07-01,2024-07-22,2024-07-26,4
9235511841,1074.2,4296.8,5371,2024-10-11,2024-10-31,2024-10-15,101
1502923529,961.8,3847.2,4809,2024-05-03,2024-05-23,2024-05-06,13
7248135091,2627,10508,13135,2024-04-05,2024-04-25,2024-04-22,25
7223646765,863.2,3452.8,4316,2024-02-13,2024-03-04,2024-02-14,101
4238188967,915.8,3663.2,4579,2024-02-13,2024-03-04,2024-02-27,101
8063172539,462.4,1849.6,2312,2024-07-04,2024-07-24,2024-07-19,78
5289209439,1486.8,5947.2,7434,2024-01-04,2024-01-24,2024-01-19,63
3746634416,2771.6,11086.4,13858,2024-06-21,2024-07-11,2024-06-01,32
1528283587,1755.4,7021.6,8777,2024-09-10,2024-09-30,2024-09-27,89
7548375797,1489.8,5959.2,7449,2024-01-25,2024-02-14,2024-01-12,97
3612348513,2263.2,9052.8,11316,2024-05-10,2024-05-30,2024-05-12,100
1464420823,2600.8,10403.2,13004,2024-01-12,2024-02-01,2024-01-28,48
2439762262,1430,5720,7150,2024-02-09,2024-02-29,2024-02-14,72
6420259886,2910,11640,14550,2024-02-09,2024-02-29,2024-02-15,26
4226632422,1441.8,5767.2,7209,2024-10-04,2024-10-24,2024-10-20,54
7064099189,2463.4,9853.6,12317,2024-12-20,2025-01-09,2024-12-02,32
1067195460,2477,9908,12385,2024-06-10,2024-07-01,2024-06-27,38
10235585996,2285.4,9141.6,11427,2024-06-13,2024-07-03,2024-06-04,101
7333669712,736.4,2945.6,3682,2024-03-11,2024-04-01,2024-03-28,27
4433177286,799.4,3197.6,3997,2024-12-13,2025-01-02,2024-12-12,101
2980338586,1549,6196,7745,2024-06-10,2024-07-01,2024-06-28,92
3085563666,2843.8,11375.2,14219,2024-05-10,2024-05-30,2024-05-31,21
6306442021,533.4,2133.6,2667,2024-09-04,2024-09-24,2024-09-25,46
8270582571,496.8,1987.2,2484,2024-12-13,2025-01-02,2024-12-31,49
4329824377,298,1192,1490,2024-01-12,2024-02-01,2024-01-08,101
10548353517,1482.6,5930.4,7413,2024-08-22,2024-09-11,2024-08-24,32
7400274237,1334.8,5339.2,6674,2024-05-03,2024-05-23,2024-05-10,78
4681483732,1595.6,6382.4,7978,2024-03-04,2024-03-25,2024-03-30,78
8284225773,1245.4,4981.6,6227,2024-02-09,2024-02-29,2024-02-23,40
2517478782,841.2,3364.8,4206,2024-06-25,2024-07-15,2024-06-18,11
2542993297,769.2,3076.8,3846,2024-08-02,2024-08-22,2024-08-19,46
10678455277,1355.6,5422.4,6778,2024-11-04,2024-11-25,2024-11-25,46
9004355100,1844.4,7377.6,9222,2024-09-10,2024-09-30,2024-09-23,38
9643717912,424.8,1699.2,2124,2024-06-13,2024-07-03,2024-06-18,101
2638747549,2256.2,9024.8,11281,2024-08-13,2024-09-02,2024-08-06,101
4007421874,988,3952,4940,2024-12-24,2025-01-15,2024-12-23,44
10144683433,654.6,2618.4,3273,2024-12-10,2024-12-30,2024-12-16,100
8158650142,2492.6,9970.4,12463,2024-10-25,2024-11-14,2024-10-07,10
1911627550,632.2,2528.8,3161,2024-08-23,2024-09-12,2024-08-16,76
5651407060,1085.2,4340.8,5426,2024-09-10,2024-09-30,2024-09-27,85
6827074782,1861.2,7444.8,9306,2024-07-10,2024-07-30,2024-07-03,100
8534545539,1440.8,5763.2,7204,2024-09-11,2024-10-02,2024-09-29,96
9239689019,1336,5344,6680,2024-02-09,2024-02-29,2024-02-24,40
6469015992,815.2,3260.8,4076,2024-05-13,2024-06-03,2024-05-08,101
7159817490,2796.4,11185.6,13982,2024-11-12,2024-12-02,2024-11-29,16
9909071309,855,3420,4275,2024-10-04,2024-10-24,2024-10-22,24
5053316544,2537.8,10151.2,12689,2024-09-10,2024-09-30,2024-09-25,72
8035501688,2833.6,11334.4,14168,2024-02-06,2024-02-26,2024-02-25,25
1105703151,1197.2,4788.8,5986,2024-04-04,2024-04-24,2024-04-28,83
5990609356,2896.2,11584.8,14481,2024-12-20,2025-01-09,2024-12-08,32
3465967421,2834.4,11337.6,14172,2024-08-23,2024-09-12,2024-08-09,23
3122151386,2267.8,9071.2,11339,2024-05-10,2024-05-30,2024-05-28,20
1228609929,2464,9856,12320,2024-09-11,2024-10-02,2024-09-06,27
2906937746,1116.8,4467.2,5584,2024-05-10,2024-05-30,2024-05-31,6
10615266494,2150.8,8603.2,10754,2024-10-02,2024-10-22,2024-10-12,68
2390784152,757,3028,3785,2024-05-13,2024-06-03,2024-05-25,101
1745878050,207.2,828.8,1036,2024-12-13,2025-01-02,2024-12-11,45
1105502699,2124,8496,10620,2024-08-02,2024-08-22,2024-08-21,78
6345382622,433.4,1733.6,2167,2024-07-25,2024-08-14,2024-07-02,87
10708226302,1134.6,4538.4,5673,2024-06-11,2024-07-01,2024-06-03,27
5276543971,1865.2,7460.8,9326,2024-04-12,2024-05-02,2024-04-30,101
1716126601,2117.6,8470.4,10588,2024-11-08,2024-11-28,2024-11-11,84
1298121440,2809.6,11238.4,14048,2024-10-11,2024-10-31,2024-10-12,101
4254446880,2698.2,10792.8,13491,2024-03-08,2024-04-01,2024-03-05,26
6410407969,2432.6,9730.4,12163,2024-11-11,2024-12-02,2024-11-21,71
1916533711,2357.8,9431.2,11789,2024-08-13,2024-09-02,2024-08-24,101
8227662657,1336.4,5345.6,6682,2024-03-13,2024-04-02,2024-03-17,101
4897909890,1404.2,5616.8,7021,2024-05-10,2024-05-30,2024-05-02,99
8212641625,1929.8,7719.2,9649,2024-07-04,2024-07-24,2024-07-24,33
4918650294,2819,11276,14095,2024-05-03,2024-05-23,2024-05-06,83
3665189673,877.8,3511.2,4389,2024-12-04,2024-12-24,2024-12-23,55
6415164947,883,3532,4415,2024-04-26,2024-05-16,2024-04-15,61
4528311528,1219,4876,6095,2024-12-02,2024-12-23,2024-12-23,4
8307764842,1659.6,6638.4,8298,2024-11-08,2024-11-28,2024-11-29,85
7066342550,669,2676,3345,2024-12-13,2025-01-02,2024-12-05,77
4387095181,1608,6432,8040,2024-10-04,2024-10-24,2024-10-16,25
5895282936,299.4,1197.6,1497,2024-01-04,2024-01-24,2024-01-07,75
7672584535,1348,5392,6740,2024-02-23,2024-03-14,2024-02-17,87
5448318796,1842,7368,9210,2024-05-14,2024-06-03,2024-05-28,94
3589149433,2641.8,10567.2,13209,2024-08-09,2024-08-29,2024-08-21,99
2654506349,2610.6,10442.4,13053,2024-02-13,2024-03-04,2024-02-29,101
5321879633,2993,11972,14965,2024-12-04,2024-12-24,2024-12-14,70
9288873330,838.4,3353.6,4192,2024-12-13,2025-01-02,2024-12-15,101
6023472307,1935.4,7741.6,9677,2024-11-13,2024-12-03,2024-11-30,101
7658381822,2247.4,8989.6,11237,2024-12-11,2024-12-31,2024-12-30,96
6979933188,881.4,3525.6,4407,2024-04-22,2024-05-13,2024-04-09,51
7233052341,1039.6,4158.4,5198,2024-09-04,2024-09-24,2024-09-30,78
6206563220,1367.4,5469.6,6837,2024-05-13,2024-06-03,2024-05-03,101
6293128286,580.2,2320.8,2901,2024-05-13,2024-06-03,2024-05-09,101
7989129597,228.6,914.4,1143,2024-12-13,2025-01-02,2024-12-03,94
6333363151,1342,5368,6710,2024-10-25,2024-11-14,2024-10-17,44
4202426398,2643.2,10572.8,13216,2024-01-25,2024-02-14,2024-01-04,10
3702701855,1193,4772,5965,2024-11-08,2024-11-28,2024-11-01,38
6765109777,1444.8,5779.2,7224,2024-01-04,2024-01-24,2024-01-13,24
9775103396,1619.8,6479.2,8099,2024-04-12,2024-05-02,2024-04-22,101
10123316028,1377.2,5508.8,6886,2024-07-12,2024-08-01,2024-07-28,30
8866755447,404.6,1618.4,2023,2024-03-04,2024-03-25,2024-03-14,78
10180461840,2038.6,8154.4,10193,2024-08-12,2024-09-02,2024-08-31,20
7384604631,1419.2,5676.8,7096,2024-10-10,2024-10-30,2024-10-01,79
10971060113,2145.4,8581.6,10727,2024-07-10,2024-07-30,2024-07-31,38
3593518002,2362.4,9449.6,11812,2024-01-04,2024-01-24,2024-01-27,83
2954970610,1877,7508,9385,2024-11-04,2024-11-25,2024-11-21,24
10179867641,1897,7588,9485,2024-04-12,2024-05-02,2024-04-18,101
1920011054,845.2,3380.8,4226,2024-11-22,2024-12-13,2024-11-11,32
3467865898,1728.8,6915.2,8644,2024-11-01,2024-11-21,2024-11-18,19
5239056998,2146.6,8586.4,10733,2024-05-03,2024-05-23,2024-05-22,80
7644544606,2643,10572,13215,2024-10-10,2024-10-30,2024-10-06,100
7785078857,1248.2,4992.8,6241,2024-07-10,2024-07-30,2024-07-30,99
5742399818,1278,5112,6390,2024-01-10,2024-01-30,2024-01-15,86
7607981468,2869.2,11476.8,14346,2024-07-04,2024-07-24,2024-07-30,46
9344390909,1993.4,7973.6,9967,2024-11-08,2024-11-28,2024-11-27,86
9199914673,2068.2,8272.8,10341,2024-04-10,2024-04-30,2024-04-30,90
4838830877,2125.2,8500.8,10626,2024-06-06,2024-06-26,2024-06-12,65
10837877969,2372.6,9490.4,11863,2024-10-11,2024-10-31,2024-10-15,101
8890392005,1286.4,5145.6,6432,2024-11-04,2024-11-25,2024-11-26,37
8996252229,576,2304,2880,2024-04-10,2024-04-30,2024-04-17,8
10903142537,1471.4,5885.6,7357,2024-06-13,2024-07-03,2024-06-29,101
5176559458,2761.8,11047.2,13809,2024-06-10,2024-07-01,2024-06-30,38
3603271469,984.4,3937.6,4922,2024-07-10,2024-07-30,2024-07-06,26
4449381531,1352.8,5411.2,6764,2024-11-25,2024-12-16,2024-11-15,97
3909803559,518,2072,2590,2024-09-20,2024-10-10,2024-09-24,32
8913438703,781.4,3125.6,3907,2024-12-13,2025-01-02,2024-12-26,3
7873845361,2535.8,10143.2,12679,2024-08-23,2024-09-12,2024-08-29,103
7741646863,806.6,3226.4,4033,2024-10-04,2024-10-24,2024-10-22,55
3638610824,1189,4756,5945,2024-02-02,2024-02-26,2024-02-08,75
6935227724,598.8,2395.2,2994,2024-07-04,2024-07-24,2024-07-02,78
4718249605,1871.2,7484.8,9356,2024-03-08,2024-04-01,2024-03-01,38
4747378993,1604.2,6416.8,8021,2024-07-10,2024-07-30,2024-07-31,95
7060655037,2216,8864,11080,2024-10-22,2024-11-11,2024-10-10,32
8733091611,2641.6,10566.4,13208,2024-08-09,2024-08-29,2024-08-31,79
5108266870,230.6,922.4,1153,2024-02-02,2024-02-26,2024-02-15,75
8527092316,2697.6,10790.4,13488,2024-05-13,2024-06-03,2024-05-18,101
8368863434,2035.6,8142.4,10178,2024-09-12,2024-10-02,2024-09-30,50
9525037051,1375,5500,6875,2024-06-13,2024-07-03,2024-06-17,101
5190924145,552.2,2208.8,2761,2024-12-04,2024-12-24,2024-12-24,29
6353980020,2537.8,10151.2,12689,2024-07-04,2024-07-24,2024-07-20,83
2409136306,1840,7360,9200,2024-11-14,2024-12-04,2024-11-04,45
3402411984,356.8,1427.2,1784,2024-12-20,2025-01-09,2024-12-06,32
2226373757,1368,5472,6840,2024-10-11,2024-10-31,2024-10-30,47
1013301947,218.8,875.2,1094,2024-04-10,2024-04-30,2024-04-28,38
3840846243,725.8,2903.2,3629,2024-12-10,2024-12-30,2024-12-20,38
5866303779,991.8,3967.2,4959,2024-12-20,2025-01-09,2024-12-08,32
3155816034,813.2,3252.8,4066,2024-06-04,2024-06-24,2024-06-13,88
9157927627,1839.4,7357.6,9197,2024-03-08,2024-04-01,2024-03-19,86
7083408127,2376.8,9507.2,11884,2024-11-14,2024-12-04,2024-11-01,104
1171133456,2877,11508,14385,2024-02-13,2024-03-04,2024-02-18,101
3048345706,2461.2,9844.8,12306,2024-12-10,2024-12-30,2024-12-17,100
5703213230,789.4,3157.6,3947,2024-02-02,2024-02-26,2024-02-08,78
3407891327,1889.4,7557.6,9447,2024-04-12,2024-05-02,2024-04-23,101
4476946237,249.6,998.4,1248,2024-06-25,2024-07-15,2024-06-14,17
7703576889,1542.6,6170.4,7713,2024-11-08,2024-11-28,2024-11-15,91
3624707726,2216,8864,11080,2024-11-08,2024-11-28,2024-11-28,91
10990945252,375,1500,1875,2024-03-08,2024-04-01,2024-03-31,8
7972178958,1619.4,6477.6,8097,2024-07-22,2024-08-12,2024-07-09,51
6945476873,593.8,2375.2,2969,2024-03-04,2024-03-25,2024-03-11,70
3811087420,550,2200,2750,2024-04-12,2024-05-02,2024-04-14,101
3459408010,1628.6,6514.4,8143,2024-10-25,2024-11-14,2024-10-15,44
6006806151,2059,8236,10295,2024-08-02,2024-08-22,2024-08-22,67
1916539675,617.8,2471.2,3089,2024-06-10,2024-07-01,2024-06-27,93
1273740199,1900,7600,9500,2024-08-02,2024-08-22,2024-08-07,37
2251592909,2913.2,11652.8,14566,2024-12-20,2025-01-09,2024-12-13,32
2776106747,1581.8,6327.2,7909,2024-02-09,2024-02-29,2024-02-25,26
4965138800,782.8,3131.2,3914,2024-12-13,2025-01-02,2024-12-12,101
5944477517,2526.2,10104.8,12631,2024-03-25,2024-04-15,2024-03-11,53
2898505166,1350.4,5401.6,6752,2024-08-09,2024-08-29,2024-08-02,93
10425550321,2656,10624,13280,2024-03-04,2024-03-25,2024-03-15,83
7177680706,1850.8,7403.2,9254,2024-07-04,2024-07-24,2024-07-05,78
8490715553,2246.6,8986.4,11233,2024-05-03,2024-05-23,2024-05-17,46
5498761622,2981.4,11925.6,14907,2024-09-04,2024-09-24,2024-09-24,46
8687622917,1718.8,6875.2,8594,2024-06-04,2024-06-24,2024-06-05,24
1526825826,2105.8,8423.2,10529,2024-09-13,2024-10-03,2024-09-28,101
5766168055,934,3736,4670,2024-07-12,2024-08-01,2024-07-25,101
4606124493,2695.2,10780.8,13476,2024-06-13,2024-07-03,2024-06-03,101
8622432711,498.4,1993.6,2492,2024-11-06,2024-11-26,2024-11-06,25
8007854283,1757.4,7029.6,8787,2024-01-25,2024-02-14,2024-01-25,76
2954755979,962.2,3848.8,4811,2024-05-03,2024-05-23,2024-05-30,75
6268789531,3108.8,12435.2,15544,2024-09-10,2024-09-30,2024-09-07,38
3361013865,227.6,910.4,1138,2024-02-23,2024-03-14,2024-02-13,97
5828391889,2208.8,8835.2,11044,2024-07-04,2024-07-24,2024-07-17,54
1574661578,2887.8,11551.2,14439,2024-07-11,2024-07-31,2024-07-19,41
3539135617,1424.4,5697.6,7122,2024-05-13,2024-06-03,2024-05-11,101
3312027071,2323.4,9293.6,11617,2024-10-11,2024-10-31,2024-10-14,101
2944268552,2685.8,10743.2,13429,2024-01-10,2024-01-30,2024-01-30,89
10737031977,1237,4948,6185,2024-07-17,2024-08-06,2024-07-26,7
5433829292,2940.6,11762.4,14703,2024-06-04,2024-06-24,2024-06-23,55
3961516637,1520.6,6082.4,7603,2024-07-12,2024-08-01,2024-07-01,30
7598508515,2204.8,8819.2,11024,2024-07-12,2024-08-01,2024-07-04,104
3477222094,597.4,2389.6,2987,2024-03-06,2024-03-26,2024-03-29,25
2770471424,1404,5616,7020,2024-10-04,2024-10-24,2024-10-07,46
4897235228,2324.2,9296.8,11621,2024-11-04,2024-11-25,2024-11-29,59
1346757695,1913.8,7655.2,9569,2024-09-13,2024-10-03,2024-09-17,101
2738057553,1188.8,4755.2,5944,2024-02-09,2024-02-29,2024-02-28,40
6369272844,2355.6,9422.4,11778,2024-10-25,2024-11-14,2024-10-16,44
6191270093,664.2,2656.8,3321,2024-09-20,2024-10-10,2024-09-24,32
8597507498,2100.6,8402.4,10503,2024-03-13,2024-04-02,2024-03-12,101
7482145530,326.2,1304.8,1631,2024-06-11,2024-07-01,2024-06-30,42
10407867056,2384.2,9536.8,11921,2024-06-04,2024-06-24,2024-06-28,78
2843141776,3183.2,12732.8,15916,2024-01-12,2024-02-01,2024-01-14,48
1957447395,609.4,2437.6,3047,2024-10-10,2024-10-30,2024-10-10,91
