id_transferencia,cantidad,cuenta_emisora,cuenta_receptora,fecha_movimiento
5126881737,6114.74,539,572,2024-01-02
1299633767,1610.42,331,892,2022-06-02
7327419362,4642.55,128,129,2024-06-02
2156495128,7152.77,524,630,2024-05-04
6342158890,5648.59,260,258,2024-02-04
2459622247,6392.83,525,526,2023-02-03
6700451997,3632.96,389,166,2023-05-05
5154962459,6655.19,261,262,2024-09-04
6422802951,8923.81,425,763,2024-03-02
10763001304,8440.79,519,559,2022-07-01
8524004417,5724.12,489,806,2022-02-05
3877577930,4505.93,112,1174,2023-03-01
9746993573,8115.97,425,763,2022-03-04
6225002533,1865.63,678,704,2023-02-03
4358853613,7741.51,1031,1043,2022-07-01
3660004429,8147.42,757,756,2024-09-03
1141040573,1104.59,363,362,2023-05-04
9425535135,2303.08,373,224,2024-05-02
5736340347,8506.66,194,188,2024-08-03
5165070896,4349.28,298,459,2024-02-05
8186006761,3353.98,627,184,2023-07-03
6019888695,7535.6,390,146,2023-10-05
6760282903,545.74,961,696,2022-03-01
9833321170,9491.81,260,258,2024-06-03
5266261905,739.54,261,186,2023-11-03
1417752078,5860.74,1004,973,2022-10-03
8831639806,203.08,308,309,2023-04-03
9719421407,1635.59,128,129,2022-05-06
1742312947,3218.43,582,598,2023-06-01
9999522585,7707.56,320,319,2023-09-01
2085841019,4513.75,907,906,2022-04-04
4650273500,2299.98,946,435,2022-09-05
7225242210,202.5,1094,1093,2022-07-03
5363266465,7553.89,966,967,2023-10-01
10228484973,6059.54,182,181,2022-09-06
7458972488,3601.86,30,117,2022-06-04
10521899525,2215.23,1046,1070,2023-08-06
2443746431,413.5,128,129,2023-03-02
8054412847,7557.55,516,603,2022-02-03
4992423808,9384.51,322,433,2022-09-01
1843084622,2407.02,946,651,2023-08-06
6746661258,7009.8,841,350,2025-01-01
1009476755,384.18,112,886,2024-01-01
4376216541,752.62,292,293,2024-11-06
3868885115,9518.09,627,151,2025-01-04
1402992158,9850.95,541,542,2025-01-01
9841085205,4511.95,961,696,2023-01-01
10828165015,9352.13,193,791,2022-10-02
4228011899,2892.25,627,184,2024-03-04
9553916763,4131.45,128,129,2024-05-02
5613896620,9907.95,47,46,2023-08-06
6426545112,1498.57,183,181,2023-01-02
5156493488,8811.87,619,638,2025-01-04
4277251692,8249.08,357,356,2023-05-06
2464685708,7834.85,961,696,2023-06-06
9936808632,695.37,1119,1171,2023-07-05
2276519766,3567.82,860,963,2022-04-06
5769909227,4587.16,745,744,2024-06-01
9517678577,2819.55,978,464,2022-08-06
2096454196,5461.71,421,632,2024-09-01
2834194078,2770.19,99,56,2024-10-02
7790846973,8775.36,859,839,2022-04-01
7151207828,9607,86,228,2023-05-01
2232364505,7923.8,1060,1061,2023-09-02
8473807552,9567.01,136,137,2023-02-01
6996299023,6890.86,169,593,2022-04-03
3836031067,9354.08,612,920,2022-07-01
9700410904,6547.25,610,1109,2024-08-01
8536816160,7744.3,605,120,2024-01-04
10112565539,5748.08,234,420,2023-06-02
10433223816,7835.1,550,476,2023-09-01
1557913480,466.26,384,818,2024-03-01
7419547767,8489.63,298,297,2023-07-02
3335124268,8360.44,359,823,2024-08-03
6571906998,1816.04,297,504,2025-01-01
10830050874,9785.48,779,449,2023-01-04
7140777067,8436.62,181,183,2023-02-06
9080427472,4280.74,331,892,2023-05-02
6115311682,4858.91,260,258,2023-08-01
2458335865,6647.31,642,450,2022-10-05
10979210693,5096.75,1119,1171,2024-07-06
3230410349,858.05,47,46,2024-09-03
9446675180,6683,757,756,2024-04-01
1871486168,2116.38,759,700,2024-02-03
9746825871,2110.76,1033,1008,2024-01-01
5261870373,5306.72,627,184,2022-03-05
2492487305,7722.55,390,52,2025-01-01
7458787498,6309.89,112,886,2023-11-02
7705615288,2198.32,498,499,2023-01-02
4796151533,5355.44,322,874,2023-01-05
10731549876,1676.09,1134,1038,2023-02-06
4627976960,766.28,261,262,2024-10-05
10769622297,9468.79,260,258,2022-05-03
6345900254,7493.26,946,435,2022-04-02
10576947140,6639.85,885,646,2024-07-02
9221402489,158.06,1148,85,2023-09-03
5503638555,3008.82,234,766,2024-10-04
7867271058,2459.53,260,258,2024-11-01
1240351727,88.11,128,129,2023-11-04
5657369829,614.59,47,46,2023-07-04
6861078968,5404.18,47,46,2023-05-05
1438475084,7866.51,378,376,2022-11-06
3313790979,7335.18,174,647,2022-02-03
4385286521,3366.86,910,909,2022-05-04
2750242165,3371.1,910,909,2024-11-02
7643849019,9008.21,194,188,2024-06-04
3837009413,7163.78,742,405,2022-01-01
2260880336,7109.14,884,441,2023-07-04
9307388986,3114.04,88,347,2023-02-02
5232054941,4318.46,682,1035,2024-07-01
6542250158,3385.09,183,181,2024-03-03
10271488194,7089,628,187,2023-01-04
6173468648,5142.56,1033,945,2022-01-06
6337738743,9167.9,1033,945,2024-01-02
10560697308,2159.34,745,744,2024-11-05
9229247782,9373.85,261,263,2023-01-03
1483194407,1225.29,298,297,2024-05-03
2875217614,1320.37,292,375,2023-11-01
8463168562,8104.42,582,598,2025-01-06
8995804192,8791.33,1012,657,2023-11-02
6459953033,1526.26,1119,1171,2022-08-04
4084245545,7440.03,961,696,2023-01-02
2119178522,2322.8,329,179,2024-07-05
3054755158,2205.91,960,495,2023-07-06
3962667919,7894.33,582,588,2023-06-01
4559409713,9216.74,542,671,2025-01-01
6331812172,5718.69,492,1056,2022-05-02
6000806570,3933.26,181,180,2023-06-04
3171612946,3675.96,757,756,2023-09-06
8638040688,9813.66,112,886,2024-07-01
5563667105,7593.15,128,130,2023-02-02
1552906876,1599.14,193,791,2024-04-05
6202713232,465.21,162,172,2023-11-05
6737141304,279.9,163,568,2023-02-03
4126560545,51.28,181,101,2022-10-01
3899379310,987.09,1033,945,2025-01-04
4873806209,7536.1,610,565,2023-08-04
3965518926,7438.23,971,493,2023-02-01
1062226352,2408.9,627,747,2022-01-06
9500803630,8346.15,293,292,2024-09-01
2361968857,1022.84,978,464,2023-04-02
5209066885,7751.93,946,435,2023-10-01
7475056423,9946.09,260,258,2023-01-06
9518334600,5381.12,47,46,2024-01-04
10518063579,6181.3,128,130,2022-01-01
5670208289,5669.47,909,910,2022-11-01
6020680861,8634.55,745,744,2022-01-02
6948002561,6296.14,260,258,2022-03-01
5217689547,4898.32,260,258,2023-06-01
5552919061,8354.87,879,878,2024-11-02
1327329930,9434.48,971,493,2024-05-01
10857119301,8974.88,985,514,2024-09-05
5116909694,8879.35,610,773,2023-11-03
8859964234,8283.33,29,30,2025-01-03
1788224041,3719.89,1089,1165,2023-05-01
3362028774,7414.5,322,835,2024-07-04
1659045607,5969.43,331,892,2022-02-01
8370205910,5807.66,908,436,2025-01-06
6947357417,6647.86,297,504,2022-07-04
7741124357,540.6,271,307,2023-01-05
4425001469,3992.2,376,378,2022-10-06
4151540937,2049.17,331,892,2022-09-06
6501777812,137.66,492,1163,2022-07-04
8105920723,5502.67,524,630,2023-04-02
7154911074,7874.77,498,499,2024-11-03
4856691529,9868.54,1071,1120,2024-05-06
4843359896,8921.54,590,237,2023-04-01
8776689803,8129.77,1014,900,2022-06-01
10469550243,4099.36,229,394,2024-09-02
5082892314,6523.2,261,288,2023-11-02
10436059196,1215.66,742,220,2024-04-05
8556571034,755.03,498,500,2024-10-04
1132217325,5955.37,1119,1171,2023-05-03
3188675065,283.75,760,666,2022-01-05
2832450940,5044.8,320,319,2024-10-04
4531102279,5289.41,122,124,2023-09-06
3798840340,4971.56,421,632,2022-10-01
9419565943,7308.25,260,258,2024-03-06
6127934338,7968.61,659,535,2023-01-02
1474719296,8733.42,275,274,2024-03-01
6756347500,2322.08,946,435,2024-10-04
3356957096,2534.3,1033,945,2023-09-02
4687277781,6786.76,1045,1046,2022-08-03
10202931543,7438.43,582,598,2024-06-01
2020747206,2257.32,128,129,2024-11-01
4246998611,3731.64,957,727,2024-07-03
5270898585,2434,281,245,2022-07-01
5531668637,4146.86,260,258,2022-07-05
3934228959,2744.66,425,763,2024-01-06
8779420153,4441.96,1119,1171,2022-06-04
6749939043,5290.77,183,101,2023-02-06
4663354983,4965.17,281,681,2024-05-01
2942030769,3911.63,971,493,2022-06-02
6687777334,1766.55,910,909,2024-06-01
4111601167,1621.65,47,46,2022-03-05
5449195890,3135.17,260,258,2022-05-01
10312357888,9555.49,293,292,2024-09-01
4822950997,520.31,744,1000,2024-07-01
7493852278,5612.12,297,504,2022-08-01
5030274901,1438.72,47,46,2024-09-01
1824357077,6417.36,389,166,2023-03-03
2391557455,1223.08,760,692,2022-08-03
7454090650,6381.16,971,1092,2023-11-01
8785834172,6224.3,539,572,2022-11-01
9983990868,950.8,659,661,2022-08-04
7980269605,1088.72,550,476,2022-05-05
2332852398,489.48,733,388,2023-09-01
5538343107,8844.57,86,228,2024-02-01
8542599719,5192.53,292,293,2023-05-01
5433866842,8046.98,995,836,2024-01-05
7584845029,9238.99,908,436,2022-03-06
1049489537,1644.1,193,457,2025-01-02
7377334410,646.47,297,504,2023-03-01
5760303599,3849.54,541,948,2022-02-01
10289400537,8107.84,745,744,2024-07-05
6318625732,2209.47,910,909,2022-02-01
8047875431,8514.88,425,59,2022-01-01
8078442260,8762.02,610,652,2024-10-02
10613901447,580.74,81,579,2025-01-02
5122234558,5331.71,757,756,2022-04-01
5085481601,8598.1,261,53,2024-10-04
5573376077,6779.86,551,924,2022-07-01
3655057304,5304.3,975,974,2024-03-03
3749371054,3852.63,130,129,2024-03-01
2634805393,7319.38,128,129,2024-03-01
3511777970,594.71,985,609,2023-01-04
6792080872,3322.05,1119,1171,2023-01-03
5077807303,5978.44,384,2,2022-09-01
6978149498,2459.34,425,763,2024-09-06
3541599710,9332.4,1143,1144,2024-11-05
9934784642,5988.88,331,892,2024-09-01
8765202596,3364.75,744,745,2023-06-05
2040050247,3780.74,183,181,2022-04-02
10494685853,5058.63,229,830,2024-02-02
9687615835,7598.82,1033,945,2022-09-06
4371095001,9667.09,1096,810,2024-06-02
3883084831,6724.94,885,648,2022-08-03
1473165207,9669.46,112,886,2022-08-06
8236888557,2499.17,193,457,2024-01-05
5422201955,6226.07,744,745,2022-07-04
7648579980,8939.24,1009,1005,2022-11-06
3066235083,3086.5,760,725,2024-09-03
4402452040,2484.58,489,806,2024-05-06
2136286260,4986.82,233,482,2023-02-04
6884388249,8959.52,582,598,2024-06-01
6250013826,5390.8,47,46,2024-04-03
7657602647,7362.86,47,46,2024-11-01
5452819850,2067.68,297,504,2022-09-06
7785691576,9725.8,860,963,2025-01-01
1782275192,2219.59,744,1000,2024-06-05
8493081083,613.88,876,143,2022-11-04
1894083912,2358.43,516,603,2024-07-04
10460628807,2244.43,88,89,2023-04-04
8174492809,1249.88,1082,850,2023-04-04
10680327159,3767.27,193,457,2023-03-06
2124081315,3422.19,292,293,2023-08-01
1989795451,3030.76,473,569,2024-06-01
5949817738,1312.35,1014,343,2022-11-04
8228092560,5711.3,260,258,2024-04-05
10522451745,8527.09,359,774,2023-01-05
1269998858,7812.18,1134,1038,2024-02-03
8699046423,8713.76,47,46,2022-05-05
8614283193,9117.36,788,399,2023-10-01
4775345146,566.17,619,638,2023-02-01
6320701047,3185.59,181,101,2022-11-05
8615628492,4305.37,183,181,2023-10-03
6000729790,3749.94,126,103,2024-10-03
9446182270,2726.39,112,96,2024-01-01
1097163643,5805.77,234,766,2023-01-05
2905317632,3501.34,971,493,2022-06-06
1022954901,9044.04,281,245,2022-02-01
2211783902,5594.52,1033,945,2023-09-05
6489741787,1545.25,279,42,2023-10-03
5900671755,1743.23,258,260,2022-08-01
9820570269,6293.66,946,435,2024-09-01
5027027421,8097.23,382,385,2024-07-01
9874285430,7132.3,373,935,2023-05-03
10572962280,3894.13,610,801,2023-01-03
10616301364,6528.84,128,129,2022-02-02
3695922822,4392.7,627,747,2024-05-01
6250255691,9185.92,627,184,2024-08-06
9525281713,6008.26,385,384,2024-08-03
1928119500,3397.01,826,1173,2022-11-05
4656056156,8090.81,1033,1008,2023-11-06
3760093057,6994.13,86,228,2022-06-03
3119499847,6894.51,855,802,2024-06-04
4771273526,3306.39,757,756,2024-02-05
9485100545,566.15,181,183,2024-10-01
1417539083,8986.08,308,309,2024-05-06
1724876999,1148.37,261,262,2024-10-02
10297542479,2342.96,853,592,2022-08-03
10961435736,3130.08,297,298,2023-01-06
9386140774,2850.24,47,46,2023-01-02
2386254940,9772.39,757,756,2022-07-03
8508917911,4639.03,263,261,2023-01-02
3788148096,7434.32,345,1147,2024-08-05
9772261432,7690.07,18,587,2022-03-06
8213040369,4391.12,425,59,2022-03-02
3217127892,7686.52,297,1051,2022-11-04
6105642049,3613.96,1033,1008,2022-05-05
6758646236,3944.71,258,260,2023-02-04
9051493478,211.15,47,46,2024-01-05
6174042178,6774.1,260,258,2022-01-06
5429775140,6606.58,772,64,2023-04-06
2027749752,2481.9,860,963,2024-08-04
8737646136,1904.24,112,886,2024-11-04
1399580894,9815.74,297,504,2022-11-06
1244429290,8699.92,744,745,2025-01-04
1067928461,8598.05,128,129,2023-01-01
6129766610,2384.79,193,791,2023-11-05
8974159988,6414.87,910,909,2023-01-01
5319822395,3543.55,390,52,2023-11-03
10927646037,7390.1,619,638,2023-01-02
10025253320,8023.91,128,129,2022-02-06
1251922780,2523.51,345,295,2023-02-01
5507365471,3664.06,359,510,2022-03-03
6046804127,600.71,788,399,2024-01-06
1566844860,4057,1144,1143,2023-07-01
2400336815,6355.2,1009,179,2022-05-02
3479038983,429.21,786,964,2023-09-06
9323624042,2668,126,37,2023-06-05
2081394803,5041.44,279,280,2022-06-01
1982475034,3413.03,47,46,2024-03-04
8745398642,3979.33,47,46,2024-10-04
4373299756,9756.27,852,349,2022-09-01
8447589621,9639.41,573,564,2024-02-01
2746306080,3524.42,610,801,2024-04-01
8665345859,5877.95,855,802,2023-06-01
6365125660,9614.49,162,615,2024-09-06
1177717108,5654.44,627,747,2023-06-01
5399645565,1808.11,610,801,2023-03-03
5769887058,5313.59,425,59,2024-02-03
8876432767,604.99,389,166,2023-05-06
3315023205,9043,162,172,2024-10-02
2905395371,7502.73,297,504,2023-08-02
9015066181,4020.56,425,59,2023-06-01
9977163470,3355.67,1004,1080,2022-08-03
9434022222,1616.19,425,59,2023-02-04
4034032602,2280.76,47,46,2023-04-03
1656643514,3503.5,1073,708,2024-05-06
7503636334,8467.91,519,102,2024-10-01
3111197047,6111.11,308,309,2024-08-03
7784518789,7223.46,421,632,2024-05-06
6376273688,9462.36,297,504,2022-10-03
10569842983,2181.08,128,129,2024-09-01
6016406808,9542.8,137,136,2023-04-01
3927935595,4353.93,107,463,2022-09-03
2270253498,4400.91,297,467,2023-08-06
6813237685,3136.31,232,1118,2024-11-06
8949598001,2861.2,18,587,2023-11-03
4089016054,6882.19,1033,945,2023-07-06
10664873508,3739.05,174,647,2022-06-04
1981362263,2756.89,324,534,2022-01-05
5920182253,3712.23,580,1079,2022-05-05
8659849024,3827.82,1139,1141,2024-01-02
10102353606,6546.87,246,247,2024-10-03
2299125672,551.83,1107,1104,2024-02-01
7746309467,8123.7,425,59,2024-10-01
2405465435,6180.62,309,308,2023-02-01
9511850259,7428.37,524,386,2024-09-01
7418476492,142.84,472,289,2024-11-02
4490127290,322.78,260,258,2024-01-04
1462845545,7654.88,297,504,2022-07-06
9304761468,9357.24,975,974,2024-09-06
1303032879,3626.72,292,702,2022-08-01
5655308588,3088.26,524,386,2024-07-05
9701003577,4958.63,542,540,2023-04-05
8348581807,8809.38,324,835,2023-03-01
5030134512,5412.84,524,386,2022-07-01
10556004935,3874.89,140,335,2023-02-02
1475504611,565.95,519,559,2022-06-01
5224935916,3883.81,162,172,2022-02-01
10631220400,4293.53,690,894,2024-08-01
8158947159,5567.34,181,183,2022-04-04
1489221333,1138.7,627,184,2023-08-05
5904851508,1740,925,1001,2025-01-04
10341880268,3945.23,262,261,2024-01-02
5681722345,4988.19,193,457,2023-01-01
1210869223,641.5,280,41,2025-01-03
6358069062,8336.52,297,504,2022-10-02
6654672170,3942.62,384,385,2022-05-01
4923122895,2651.56,292,293,2022-05-04
2679216292,348.23,1033,1008,2023-10-03
9894961462,9509.97,550,476,2023-04-05
9275218069,7169.09,128,129,2023-03-02
6458134445,2755.36,733,723,2024-05-03
2420674479,168.37,425,763,2022-04-01
6541905528,2350.17,261,262,2025-01-03
7214569389,5707.57,542,557,2024-01-06
8499851360,5571.67,1014,901,2023-02-04
3924567524,9125.51,855,996,2024-01-01
1075965406,2157.73,260,258,2022-11-05
7265190307,3989.17,1119,1171,2022-11-06
8979351411,3197.5,148,576,2023-07-01
9194316492,4641.82,260,258,2022-10-03
8309124842,3098.65,492,1163,2024-01-02
10628184596,146.06,406,410,2023-01-03
8003051692,8785,580,1079,2024-07-01
2282901067,9208.51,1033,1008,2023-11-01
7753367426,4487.09,421,632,2024-10-01
7838487685,6305.68,610,565,2022-11-03
7525061150,12.54,376,378,2023-11-04
6506123134,2831.44,715,344,2022-04-04
9960746924,6821.98,1029,555,2022-04-01
8482404778,3117.82,1134,1074,2025-01-02
7066179366,2786.25,524,386,2024-06-05
8142548563,177.56,128,129,2024-02-04
9555253100,2456.26,128,751,2023-09-06
2616444976,7597.44,356,358,2024-02-01
7620239730,8579.6,262,288,2024-10-04
6591087445,1022.34,297,459,2023-07-03
7581405112,5390.1,47,46,2024-09-04
10446731074,2041.96,262,261,2024-01-05
5159660539,4620.61,841,71,2022-08-06
5868045604,795.42,425,763,2024-05-05
3977821304,4328.57,1119,1171,2024-01-06
7818519291,710.82,47,46,2022-07-06
5144226004,5005.77,803,883,2023-01-04
9252222564,2313.22,539,572,2024-10-01
8201048823,4912.25,413,675,2023-01-05
10074360739,7046.56,946,435,2024-08-02
9788739143,2355.89,297,504,2023-02-01
2964494537,5363.06,612,1013,2024-06-02
10121400818,4647.79,359,774,2022-01-01
4713923169,5171.67,403,24,2023-01-04
1288957034,3716.83,1107,1104,2024-09-01
10758401708,1804.8,628,187,2023-06-06
2551481290,7041.5,363,361,2022-10-01
6910551038,7632.72,322,203,2024-05-01
1641929860,6245.53,235,1179,2023-09-06
5603769615,1558.27,86,321,2023-08-06
7949730848,1685.59,1033,1008,2023-01-01
5230595171,1559.34,610,801,2022-08-01
7063309193,8187.22,425,59,2022-06-05
9028819215,9997.59,690,894,2023-07-01
9709555969,1684.33,260,258,2024-09-02
4778026719,9715.54,961,696,2022-04-05
4733500549,4328.21,987,584,2023-04-01
1369431978,2086.35,262,33,2022-08-05
4939655883,8955.22,17,724,2023-02-06
10106397737,7019.2,258,260,2022-11-06
3991981516,8214.55,995,922,2023-10-04
5033474720,8303.34,627,184,2023-03-03
10030077206,1737.26,542,540,2022-01-03
3914224208,3677.69,107,221,2023-03-05
4827694228,8546.18,260,258,2022-04-06
1966607154,1018.09,47,46,2024-08-02
8227886875,3899.35,182,181,2022-06-04
5783799467,3686.82,4,438,2025-01-06
5426974667,1545.58,260,258,2024-07-05
2268631679,8156.23,620,1048,2022-07-02
8805881434,2854.46,733,723,2023-06-01
6182523611,1511.25,542,541,2022-10-05
8645263617,7518.03,1073,708,2025-01-01
9264393868,4093.27,260,258,2024-02-04
7849120637,7168.59,869,902,2024-05-01
7626122713,5825.05,403,993,2024-01-06
2375628754,6698.53,260,258,2023-07-03
9989834481,2074.63,261,262,2023-04-04
8006636188,8007.93,128,129,2022-02-06
5329478456,2169.17,1107,1157,2023-10-05
10701148364,1667.89,1119,1171,2024-05-01
10675459660,9077.32,1009,179,2024-05-01
3356465419,2704.22,308,309,2022-02-02
7470539034,431.92,619,638,2022-05-03
3784827254,3328.01,582,598,2023-05-06
3949773305,6064.66,971,493,2024-08-01
9740713243,7210.17,425,59,2024-06-01
5097611541,465.31,492,872,2024-06-06
10716929989,5711.37,517,291,2024-04-02
3701913855,4453.09,193,791,2024-01-02
3668835629,1807.52,610,652,2025-01-01
9333830913,1377.62,612,920,2024-09-06
9839179667,6041.74,229,830,2022-06-01
9729734115,4071.46,182,181,2022-01-01
4247475770,1750.26,637,917,2023-02-01
1047733936,6435.71,740,765,2023-07-03
10985719684,1653.33,229,830,2022-03-01
9776097441,3173.44,985,514,2024-01-02
6612799875,8694.98,263,262,2023-10-01
1070479832,5244.63,260,258,2022-09-04
1683276554,3525.47,1139,1141,2023-11-03
4738328764,6258.45,128,129,2023-08-01
8413296857,1518.38,619,303,2024-03-03
7055622436,196.65,978,464,2024-07-01
4389973377,4437.78,261,262,2024-08-05
10430980971,2587.12,233,958,2023-08-03
9811348102,2810.49,1064,1078,2022-05-05
8535208962,3836.89,376,378,2024-05-01
10215651841,5441.89,47,46,2023-04-06
3920408638,729.13,975,974,2022-01-02
7593505886,3084.11,612,921,2023-05-01
8601552969,3384.17,1089,1165,2023-01-02
10077699040,3097.25,128,129,2023-06-02
2623381570,6551.28,779,28,2024-01-02
7289643244,1735.76,619,638,2024-01-02
4549159430,7642.8,46,47,2022-04-06
1249441437,50,258,260,2023-11-01
8887083461,346.48,541,542,2024-09-05
6896087302,782.68,30,117,2022-01-06
10749841495,9743.86,425,59,2024-07-01
6646068241,2898.63,1033,1008,2023-07-03
9457373373,3347.68,855,802,2023-04-02
5617903863,5508.3,128,129,2023-06-01
9656501670,6308.52,181,182,2023-09-02
4267551178,2105.79,1033,945,2025-01-06
5209617585,1520.73,331,892,2023-02-06
1347596335,6352.66,207,1019,2023-01-04
2237361125,6033.26,759,478,2022-08-04
8883294257,1264.92,1107,1104,2023-04-02
4620930655,4757.93,261,33,2024-10-06
8560910918,9062.5,542,557,2024-09-03
9049429494,7256.11,389,6,2024-01-01
5566586648,2345.51,542,541,2024-06-04
1974129471,7026.28,781,782,2023-08-01
10981466287,1091.07,128,129,2022-07-01
4826956939,4455.4,756,757,2022-08-02
3335787518,1503.4,946,435,2023-08-04
6018287334,3368.39,425,59,2022-11-04
7675334226,6646.66,1119,1171,2022-07-05
7784305873,9275.99,1033,1008,2022-01-06
3262432739,9249.96,524,386,2025-01-03
3933950645,7112.79,233,1178,2024-06-04
2094069298,7571.79,628,187,2022-01-01
6214517228,1277.45,985,455,2024-03-03
7082726828,4420.08,1009,179,2024-11-01
9275362897,3624.56,47,46,2022-01-03
8330969307,1022.2,297,504,2023-03-01
4059925586,9.3,181,182,2024-10-02
5027997945,6633.63,363,538,2023-01-03
9433993482,3869.57,47,46,2022-07-02
6487256799,6704.7,472,63,2023-07-03
8975751580,5264.23,1033,1008,2022-02-03
10343713363,4056.05,910,909,2023-01-01
7447252517,6427.34,183,180,2023-02-05
3736866532,5938.51,910,909,2024-06-04
4668189888,3142.96,985,514,2024-03-01
9470461046,8265.82,1119,1161,2024-01-06
4909049359,4073.03,607,248,2022-10-01
9823292040,6687.17,473,569,2023-10-01
10560918070,9621.29,1033,1008,2023-02-01
4162470074,3447.13,966,967,2022-05-04
5733403304,8027.69,1107,1104,2024-06-03
3699992710,8756.62,425,799,2024-01-06
9993463131,635.52,760,666,2023-01-01
9912176357,3331.23,136,51,2024-06-05
3803312946,2393.71,74,76,2022-06-06
7402134348,752.38,525,526,2022-08-06
2239350077,6352.47,223,669,2023-08-06
2467483683,9663.36,744,745,2023-01-01
5175514873,3919.18,733,231,2024-02-06
7331522099,3224.47,550,476,2022-09-01
4490563770,6117.75,122,124,2024-07-02
4063187415,5038.1,47,46,2022-03-06
6596020085,3156.03,308,309,2022-09-06
3939077913,9053.94,860,963,2024-10-03
2651175939,4923.77,612,1088,2023-09-06
7058248570,8734.17,309,308,2022-07-01
10993867066,9026.53,732,604,2022-10-01
10255850179,2257.86,425,59,2022-07-01
9865585822,3706.1,744,745,2024-07-01
4297634712,3736.25,320,319,2023-05-04
7308999315,4579.29,1033,1008,2024-09-04
2351959881,3890.02,985,609,2023-02-06
3725417776,4777.68,545,546,2022-04-04
9227195874,8558.77,47,46,2022-03-06
5942148077,4634.44,363,361,2022-09-01
5756816520,3695.15,279,280,2024-06-02
6600614571,4150.75,1033,945,2024-08-03
3935343702,1661.45,235,1179,2024-01-02
9454176606,3972.66,582,598,2024-09-02
8675830467,7349.8,975,974,2022-07-01
2170179722,9557.55,162,172,2022-02-03
10323611806,2797.51,985,514,2024-08-01
5394892750,3508.08,47,46,2022-03-03
2413902798,8158.95,86,44,2023-01-06
2747080412,8313.06,1009,1005,2024-03-03
10151148940,7450.27,403,993,2022-11-01
3695517882,679.53,985,1154,2024-11-02
2789361358,4329.04,1096,939,2023-01-03
3529401191,2171.83,1144,1143,2025-01-05
1802674130,1951.68,541,557,2025-01-03
5360191647,9463,86,321,2022-10-01
6903681948,5909.65,47,46,2023-01-05
7443305906,5561.85,573,304,2023-09-04
9899759107,7217.6,308,309,2022-11-01
10847389539,2297.57,971,493,2024-07-06
2072430871,8047.1,47,46,2024-10-05
5045395190,604.15,181,183,2022-03-05
3103187870,3771.83,824,914,2023-08-01
1688110447,3221,876,143,2023-11-02
7679818227,8645.32,745,744,2024-08-01
7896257378,1512.98,742,720,2023-04-04
7406155322,5439.62,1089,1165,2024-03-06
7223965930,2203.61,860,963,2024-01-05
7293021394,2581.78,130,129,2022-03-02
9649485202,32.53,1089,1165,2024-06-01
1868445486,5984.65,47,46,2023-04-03
10590781622,6944.35,318,319,2025-01-01
5790916339,5055.14,539,572,2022-02-02
10697860573,8700.02,627,184,2022-07-06
9535869635,2964.46,136,137,2025-01-01
5779882301,2022.34,275,277,2024-01-01
5618119510,7811.71,297,504,2024-08-01
8471260710,3540.52,271,428,2023-01-04
2947420203,1292.27,910,909,2023-03-02
7043975752,1337.05,181,101,2024-10-05
9729492579,9194.51,910,909,2022-03-01
4662422211,8933.6,745,744,2024-07-06
6233088400,4601.77,107,221,2022-10-01
3099076576,4589,390,167,2022-11-05
10875341164,8025.37,909,910,2024-01-05
5054904336,9218,359,823,2024-05-05
10578249674,9763.84,421,632,2022-05-03
2080139367,6186.84,331,892,2022-03-03
6218077947,526.37,788,118,2023-07-04
4189891103,5286.9,128,129,2022-11-03
8352624682,4155.36,181,182,2022-10-04
6048210654,4572.11,580,336,2024-11-04
7473049715,632.77,181,182,2022-04-05
2964557259,1476.98,745,744,2022-01-05
2584673415,4746.98,733,854,2022-09-06
5384563872,1305.48,1097,716,2023-09-03
1411772276,1497.56,182,101,2024-02-01
9955301294,1307.42,47,46,2024-11-03
9443326050,7256.1,425,59,2023-01-01
9345282022,1810.14,182,181,2022-02-05
9225715907,5681.36,909,910,2024-09-02
2532464079,2481.05,542,898,2022-02-01
4463551162,3922.46,331,892,2023-04-01
5363138410,7535.39,122,124,2023-03-01
9814563153,5548.73,389,10,2022-02-01
7863029949,3785.16,389,166,2022-01-02
8629097086,3112.65,691,1172,2024-11-05
3842120211,9147.54,1071,1120,2023-10-01
4033812490,1701.55,541,557,2022-08-01
9164587775,337.24,181,182,2023-06-03
7104852934,4319.59,1033,945,2022-05-04
1960836170,1245.78,742,720,2024-05-06
8766741058,1632.07,193,791,2023-04-06
3156128901,5982.66,279,280,2024-01-02
9618715882,6134.36,159,160,2024-01-01
1375737560,6110.18,975,974,2024-11-04
8838171398,7185.99,975,974,2024-04-03
6477334320,3857.82,742,720,2024-09-03
2214651241,7197.4,788,736,2025-01-01
2543394171,5278.05,181,182,2023-06-01
4325675124,2937.95,1014,900,2023-02-03
5522937064,6099.27,18,79,2023-05-02
10417957582,6901.08,425,799,2022-06-06
7432917002,6573.45,297,1051,2024-10-05
3327873588,6215.92,541,542,2022-09-06
10772014836,3893.05,262,261,2024-02-06
1764516778,4626.55,706,641,2022-11-02
9268406838,9154.36,957,685,2023-01-06
3408333325,1006.92,78,116,2022-11-03
3408418311,7385.31,389,10,2022-08-05
7000003400,769.54,112,886,2022-06-03
1267234473,2384.28,275,274,2024-03-04
5287711207,4156.28,297,298,2024-08-03
1572512984,7093.39,47,46,2022-01-06
